Key,Array
B001LNODUS,"[0.0, 0.0, 20.521679165052742, 7.5404691645983775, 0.0, 13.557459395662343, 2.624828821580918, 11.471497393439737, 17.42233524079133, 12.656097074745]"
B001OHV1H4,"[76.60709227130279, 45.8219870424283, 79.31803367392521, 196.76646312220106, 134.1108689422331, 87.26946697421165, 73.97979542061553, 80.68281299466777, 141.03039377820195, 101.0750756087681]"
B001QY8QXM,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6914046585898654, 0.0, 0.0]"
B002GP80EU,"[0.0, 0.0, -0.4257176171735706, -3.3319289408974426, -0.23284204596027525, 3.226595016783799, 0.0, 2.5312443440150902, 6.624963655303112, -0.0624503480259877]"
B002RZZXYE,"[0.0, 0.0, 0.0, 0.0, 2.531217648628118, 2.531217648628118, 2.531217648628118, 0.0, 2.531217648628118, 0.0]"
B004CALFE4,"[-0.36796804071853395, -0.36796804071853395, 2.178901182940457, -0.36796804071853395, 2.3347160905450153, 4.850328684780099, -0.36796804071853395, -0.36796804071853395, 1.9791354152090759, -0.36796804071853395]"
B004KEJ65C,"[-0.2562370592682486, -0.0664005127183235, -0.2562370592682486, -0.1945190423524478, -0.3206859054548393, -0.2562370592682486, -0.2562370592682486, -0.1945190423524478, 2.934447746029779, -0.25896788853903857]"
B006IB5T4W,"[0.0, 0.0, 1.9617235947888916, 7.609344462570638, 0.0, 5.062485778665289, 0.0, 5.078094644255276, 2.5312359603499264, 6.407018034174477]"
B006WYJM8Y,"[0.0, 0.0, 0.0, 2.5, 0.0, 2.5, 0.0, 0.0, 1.8750105170565372, 0.0]"
B007R6UXNY,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.009196622999402, 2.5312645722846283]"
B007V6JNE0,"[0.0, 0.0, 0.0, 19.89069703203304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
B008YQM4A6,"[0.0, 0.0, 0.0, 2.5312483147421845, 0.0, 7.331734375002025, 0.0, 3.2763697499759847, 6.658374736295668, 1.7317675712945317]"
B0091OCA86,"[0.0, 0.0, -0.9316474272403593, 0.0, 0.0, 0.0, -0.6210982848269062, 0.0, 0.0, 0.0]"
B00AKP21KM,"[-0.2484420355146732, -0.0621105088786683, -0.37266305327200977, 4.377537459060715, -0.37266305327200977, -0.37266305327200977, -0.37266305327200977, -0.18633152663600488, -0.37266305327200977, -0.2484420355146732]"
B00B7V273E,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.5312784701051254, 0.0, 2.5312784701051254, 2.5312784701051254, 2.5312784701051254]"
B00B9V9ASM,"[0.0, 0.0, 0.0, 2.546902518803933, 0.0, 0.0, 0.0, 0.0, 5.171734387507185, 0.0]"
B00BSE3III,"[-2.062478205057787, 0.0, 0.0, 1.8483016131219083, 0.0, 0.0, 0.0, 2.625003570975391, -5.049184484166865, 0.0]"
B00CQ0LN80,"[2.382580296853914, 2.373589524439412, 2.748201726330691, 2.748201726330691, 2.685702809739788, 2.6915637391861162, 2.6915637391861162, 2.873202809739788, 2.873202809739788, 2.4985922329621535]"
B00CZH3K1C,"[0.0, 0.0, 0.0, 2.515627899342097, 0.0, 4.968754721075582, 0.0, 1.760939529539468, 4.968754721075582, 2.453126821733485]"
B00DY59MB6,"[0.0, 0.0, 0.0, 2.080487675218487, 0.0, 1.8961596653274673, 0.0, 5.265655311370372, 11.374996627803405, 5.453133316693734]"
B00EF1QRMU,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.421887266194032, 0.0, 0.0, 1.4531535101848747, 2.0625]"
B00EYZY6LQ,"[0.0, 0.0, -1.05585635401738, 3.749098121607907, 0.0, -0.046847964766149275, 0.0, 0.0779914690526522, -1.4412005737286848, 0.12609041185290515]"
B00HLXEXDO,"[0.0, 0.0, 0.0, 2.5, 0.37030673387647095, 0.0, 0.0, 1.4644468745835983, 2.5, 0.0]"
B00IJHY54S,"[3.8400952342755734, 3.8400952342755734, 3.8400952342755734, 8.590712111765667, 4.406106452085671, 6.121952454215478, 6.433867241306462, 3.8400952342755734, 6.121952454215478, 6.277590441231755]"
B00JF2GVWK,"[0.12033438827133941, -0.06482361574800807, 1.21639973192127, 7.371846790396601, 3.6087426604468438, -0.002328210806169184, 0.36798680904498365, -0.002328210806169184, 2.404006639338788, 0.9710951355703153]"
B00L1I1VMG,"[-2.1464893040532362, 0.0, 0.0, 3.910560967468875, 0.0, 0.07809746099079184, -1.6558631774124963, 0.0, 1.764064223702455, 2.127008968664134]"
B00MGK9Z8U,"[0.0, 0.0, 2.5936827597394596, 0.0, 0.0, 2.5936827597394596, 0.0, 2.5936827597394596, 2.5936827597394596, 0.0]"
B00MTR49IG,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3388149995979757, 1.049177840650735, 2.531239188880006, 0.0]"
B00N2WQ2IW,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.5624726955167274, 0.0, 0.0, 11.416293811377624, 0.0]"
B00NT0AR7E,"[0.0, 0.0, 0.0, 2.60932518670789, 0.0, 0.0, 0.0, 2.60932518670789, 2.60932518670789, 0.0]"
B00QXW95Q4,"[3.3304765452283336, 2.608596621926228, 3.3468799233021054, 8.174917794556452, 2.925783301375877, 3.3468799233021054, 3.3468799233021054, 2.488283301375877, 11.875370359757188, 2.9093799233021054]"
B00RZYW4RG,"[3.445254273626672, 3.5663732024749466, 3.5663732024749466, 6.335938329532425, 11.521933722175941, 4.007755189521713, 3.882754273626672, 7.073400678363309, 8.549600835298413, 6.30462792676778]"
B00UWB35UY,"[1.443594813884241, 1.443594813884241, -0.9266794357331101, 1.443594813884241, 0.7217974069421205, 1.443594813884241, 1.443594813884241, 1.443594813884241, 1.5889413424393695, 1.443594813884241]"
B00VARTPKS,"[-0.0625, 0.2687192800936299, 0.3312192800936299, 0.13435964004681494, 0.13435964004681494, 0.13435964004681494, 2.6773715480988898, 0.3312192800936299, 0.13435964004681494, 2.4781696585137483]"
B00VG1AV5Q,"[2.6933502573810273, 2.6933502573810273, 2.886700514762054, 5.199606140584345, 2.886700514762054, 2.886700514762054, 2.886700514762054, 4.92335804278183, 4.92335804278183, 5.199606140584345]"
B00W259T7G,"[7.646331904324392, 4.100865888884566, 213.72710372275128, 53.55694591600218, 9.921320684499715, 84.95238884747884, 22.879637182404032, 25.721138260598597, 92.83423092483318, 36.28335427610643]"
B016V8YWBC,"[0.0, 0.0, 11.414237700631544, 10.122832594493312, 0.0, 3.313324597515889, 0.0, 0.7003941421021354, 13.938508317435854, 8.66049057409704]"
B019809F9Y,"[3.8154125990909455, 0.19793292955439135, -1.7271705433615285, 7.4089441804325125, 5.463268920683788, 2.210415577698069, 0.19793292955439135, 4.254197247028517, 1.526852756487683, 4.050464764268456]"
B019FWRG3C,"[0.0, 0.0, 19.00609004612532, 6.334249903725694, 0.0, 14.838562544320748, 2.624828821580918, 11.074620455430955, 13.344037228337411, 12.640491621532878]"
B019LAI4HU,"[0.0, 0.0, 0.0, 2.3595161970131775, 0.12577952333943196, 0.0, 0.0, 0.0, 1.6655582620527019, 0.0]"
B019V2KYZS,"[2.0, 1.8851339763998887, 2.0, 3.359836980096552, 1.0, 4.307026854057774, 2.5, 2.0, 1.8851339763998887, 0.8851339763998886]"
B01BNEYGQU,"[0.0, 0.0, 0.0, 1.0898514048624144, 0.0, 7.93087833704427, 0.0, 0.9687568043221462, 2.5312379362739206, 5.2416686761638935]"
B01DLR9IDI,"[5.5781172178314815, 1.75, 1.375, 15.496085616182665, 9.812741728983148, 3.1163447252140903, 1.75, 3.3905689737430498, 11.837197365492226, 9.510589243702396]"
B01E7UKR38,"[0.0, 0.0, 4.584279928302567, 5.171723562702335, 2.6092664811551547, 16.821783778761617, 0.0, 5.388662209894253, 9.6655238627381, -1.462506519300237]"
