reviewerID,itemID,overall,fine_feature,coarse_feature
A1V0UCYURG2LP,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5062454394693171
A12HTKLZWLEAF5,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.],0.4968955887840122
A29VPAJ33CDQMZ,B00006L9LC,5,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.5093733197130571
AMKL90GGNP276,B00006L9LC,5,[0.   0.   0.   0.   0.   0.   0.   0.   2.75 0.  ],0.5374298366235538
A2KNKDQ38Q31SJ,B00006L9LC,5,[0. 0. 0. 0. 0. 5. 0. 0. 5. 0.],0.5093739541466035
A3CFINYERTHF9Q,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5278200363246245
A1UXOVYJ6OEQ24,B00006L9LC,5,[1.  1.  1.  1.5 1.  0.5 1.5 1.5 1.5 1.5],0.5031195483935507
A3JMIBCH90HGWG,B00006L9LC,5,[0.    0.    0.    0.    0.    0.    0.    2.625 0.    0.   ],0.5156143851119644
A2SVOLKLGI7DVQ,B00006L9LC,5,[0.    0.    0.    0.    0.    0.    0.    3.125 0.    0.   ],0.4906242041787243
A2MOJFGIAPOQQ3,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 5. 5. 0.],0.5
ASJX5CT07ZCE3,B00006L9LC,5,[0.    0.    0.    0.375 0.    0.    0.    0.    0.    0.   ],0.5436378924000986
A3A8F2URN7MEPR,B00006L9LC,5,[0.    0.75  0.75  0.375 0.375 0.375 0.75  0.75  0.375 0.375],0.5249590401248398
AUQ0Y1LUWQAN2,B00006L9LC,5,[5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5156124865435202
A39KHX3058560R,B00006L9LC,5,[0.    0.    0.    0.    0.    0.    0.    0.625 0.    0.   ],0.503126135763266
A25NX4BU2GD908,B00006L9LC,5,[0.75  0.375 0.75  0.75  0.375 0.75  0.375 0.75  0.75  0.75 ],0.50312336124339
AG53V5LXH1KP6,B00006L9LC,5,[ 0.     0.     0.     0.     0.    -4.375  0.     0.     0.     0.   ],0.5031259782445794
A1RO0GOES15LER,B00006L9LC,5,[0.  0.  0.  2.5 0.  0.  0.  0.  0.  0. ],0.4937490440456973
AM6VM4AHB7CG4,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49376570293070804
A265U4400IMZN4,B00006L9LC,5,[0.   0.   0.   0.   0.   0.   1.25 0.   0.   0.  ],0.5156196279090635
AT9SW0VOLAKQD,B00006L9LC,5,[0.  0.  0.  3.5 0.  0.  0.  0.  0.  0. ],0.5280861751776881
A2U7BI3N4YP26B,B00006L9LC,5,[ 0.     0.     0.    -0.375  0.     0.     0.     0.     0.     0.   ],0.5312025221008899
A154MPHVRSZVQN,B00006L9LC,5,[0.   0.   0.   0.   0.   0.   0.   0.   4.25 4.5 ],0.5062491541467239
A2L5BRKS3Q0J0D,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5651951167040834
A7QMV1ENEUAC9,B00006L9LC,5,[4.125 0.    0.    0.    0.    2.75  0.    0.    0.    0.   ],0.5
A1I03N0S6W4AVL,B00006L9LC,5,[0.  0.  0.  0.  4.5 0.  0.  5.  0.  5. ],0.49063222418959707
A2G90R2ZU6KU5D,B00006L9LC,5,[ 0.     0.     0.    -1.875 -2.625  0.     0.     0.     0.    -1.375],0.5249803828338803
ASI6Y3IN52G9P,B00006L9LC,5,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0.],0.5030890506637654
A27PPA3O7PX0OH,B00006L9LC,1,[0.  0.  0.  0.  0.  0.  0.  0.  1.5 0. ],0.500003350328025
A1LCFO492L6K6G,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 5. 5. 0.],0.48437773448682964
A30VYJQW4XWDQ6,B00006L9LC,5,[3.75 0.   0.   0.   0.   0.   0.   0.   0.   0.  ],0.5031215832382483
A3NXD25N4CDKXF,B00006L9LC,5,[4.125 4.125 4.125 4.125 5.    4.125 4.125 4.125 4.125 5.   ],0.49376872002934036
A35LFTGC7TO48F,B00006L9LC,4,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.49374956402091774
A1LV8TM9ICX1IX,B00006L9LC,5,[0. 0. 0. 5. 0. 0. 0. 0. 0. 5.],0.4937458507080924
A1CRH843D61QTZ,B00006L9LC,5,[2. 2. 2. 2. 2. 2. 2. 2. 2. 2.],0.48127103643984104
A17B1H60A6A96P,B00006L9LC,5,[2.5   1.875 1.875 2.5   2.5   2.5   2.5   2.5   2.5   2.5  ],0.49062216361939914
A3EZ4SUXGM5DKJ,B00006L9LC,5,[ 0.     0.    -4.625  0.     0.     0.     0.     0.    -4.625  0.   ],0.5124917296469949
A8KB4X4BRD00L,B00006L9LC,5,[ 0.     0.     0.     0.     0.     0.     0.     0.    -1.125  0.   ],0.4812641218348766
A1QZ7QH2NEMECC,B00006L9LC,5,[5. 2. 5. 2. 5. 2. 2. 5. 2. 2.],0.5343564716441384
A2GBIFL43U1LKJ,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49688134982865145
A3U05BH8UYBNLE,B00006L9LC,5,[2.    1.875 1.875 1.875 2.75  2.75  1.875 1.875 1.875 1.875],0.49061364904048554
A1C3SRDH9HVEI2,B00006L9LC,4,[0.    0.    0.    0.    0.    0.    0.    0.    3.125 0.   ],0.4781426415430557
A3QYF175C7E1CN,B00006L9LC,5,[0. 0. 5. 5. 0. 0. 5. 0. 0. 0.],0.5062461898915457
AMYTL79JMGQ6D,B00006L9LC,5,[0.    0.    0.    0.    0.    0.    0.    0.    2.125 0.   ],0.5031259603692475
ARFFWJFJWCAGE,B00006L9LC,5,[0.    0.125 0.    0.125 0.    0.    0.    0.125 0.125 0.125],0.49374413532640626
A2RSCY42Y2CTU1,B00006L9LC,5,[0.375 0.75  0.375 0.375 0.375 0.75  0.375 0.375 0.375 0.375],0.5062447568788574
A3VJQ5WRH77UKU,B00006L9LC,5,[ 0.  0.  0.  0.  0.  0.  0. -4.  0.  0.],0.4718803222623298
A34OON6ZYATX36,B00006L9LC,5,[0.    0.    0.    0.    0.    0.    0.    0.    4.125 0.   ],0.4937351583078246
A2EIK3QR1822Q4,B00006L9LC,4,[0. 0. 0. 0. 0. 0. 0. 0. 5. 0.],0.5093804113707243
AU3V1LSV81SGH,B00006L9LC,5,[0.   0.   0.   3.75 0.   3.75 0.   0.   0.   0.  ],0.4937442544378278
A24W4W9E62FZP2,B00006L9LC,2,[0. 0. 0. 0. 0. 0. 0. 5. 5. 0.],0.5311847545599592
A3YUWJTIW15EE,B00006L9LC,5,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.5093647319565907
A397WXW8JOK3RT,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5405635008532179
AZJMUP77WBQZQ,B00006L9LC,5,[0.    0.    0.    0.    2.375 0.    0.    0.    0.    0.   ],0.47813386146045905
A1ZN7IP615TNQO,B00006L9LC,5,[0.625 0.    0.    0.    0.    0.    2.    0.    0.    0.   ],0.5249848537476449
AMXYXIWW74J4,B00006L9LC,5,[0.    0.    0.    0.    1.5   0.    0.    0.    0.875 0.   ],0.4906480225673476
A2AET552WMN8LZ,B00006L9LC,5,[5.    2.75  2.75  5.    4.125 5.    2.75  5.    2.75  4.125],0.5280948174784065
A2SUH2N8051BES,B00006L9LC,5,[3.125 1.375 3.125 3.125 3.125 3.125 1.375 3.125 3.125 3.125],0.496884030313577
A2WYK1JQGK82VP,B00006L9LC,5,[ 0.    0.    0.    0.    0.    0.    0.   -1.25  0.    0.  ],0.5342847506999716
A3ETTJOVI6C9V5,B00006L9LC,5,[0. 0. 0. 5. 0. 5. 0. 0. 0. 0.],0.49687029988957576
A3HA7DWA3A6P4D,B00006L9LC,5,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.],0.5343285989865856
A62S8THB8S60B,B00006L9LC,5,[0.  0.  0.  1.5 0.  0.  0.  0.  0.  0. ],0.4937502723113395
A1U4MBURSADCDU,B00006L9LC,5,[2.75  2.75  2.75  2.75  2.75  1.375 2.75  2.75  2.75  2.75 ],0.4873549636618353
A1L887BYCTVXH6,B00006L9LC,5,[0.75  1.125 1.125 1.125 1.125 1.125 1.125 1.125 1.125 1.125],0.49375703875937166
AXQAIG2XT292S,B00006L9LC,5,[ 0.    0.    0.    0.    0.    0.    0.    0.    0.   -1.25],0.503134364933026
A1TRRL3F84BJNJ,B00006L9LC,5,[0.    0.    0.    0.    4.625 0.    0.    0.    0.    0.   ],0.4999389665551155
A2MTXSVB9MC8IO,B00006L9LC,5,[0. 0. 0. 0. 0. 5. 0. 0. 5. 0.],0.5031259461111817
A33MZYRMSIHERN,B00006L9LC,5,[0. 0. 0. 4. 5. 0. 0. 0. 0. 0.],0.5218692052112988
AV19Z8ZCIQM4G,B00006L9LC,4,[2. 2. 4. 2. 2. 2. 2. 2. 2. 2.],0.5218450173113689
AZ4T3DDT8L9EQ,B00006L9LC,5,[0.375 0.    0.    0.    0.    0.    0.    0.    0.    0.   ],0.5031365913979028
A31MET9QVHSWD9,B00006L9LC,5,[5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5466201217303307
A165FHUTQU6L2Z,B00006L9LC,5,[-0.25  -0.375 -0.25  -0.25  -0.25  -0.25  -0.25  -0.25  -0.25  -0.375],0.49996323953471117
A1929HU28OJ7D8,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 5. 0.],0.5280860276648592
A3UDCJBG2PMFRE,B00006L9LC,5,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.5343077820952182
A1888H788ZLJUQ,B00006L9LC,5,[2. 2. 2. 2. 2. 2. 2. 2. 2. 2.],0.4905326115985818
A244RDHGOX4Z2J,B00006L9LC,4,[ 0.  0.  0.  0.  0.  0.  0.  0. -3.  0.],0.49375299871449296
A2T6UI6V98KT94,B00006L9LC,5,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.4719032394026355
AUYOTOM5XVNL,B00006L9LC,5,[0.   0.   0.   0.   0.   0.   0.   0.   2.75 0.  ],0.49063106009385044
A2A3IPL0AVGETE,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5218844205316477
A3JOF3FISSE7E0,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 5. 0.],0.49687268591240674
A2PUZMHH482FU7,B00006L9LC,5,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.4718920558436337
A3PE70GMGCY2AL,B00006L9LC,4,[0. 0. 0. 0. 5. 5. 0. 0. 0. 0.],0.5405368262527098
A29GCQQLNLUJGG,B00006L9LC,5,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],0.5
AKQ9DH3HRPHW3,B00006L9LC,5,[0.    0.    0.    3.125 0.    0.    0.    0.    0.    0.   ],0.4719049611829323
A1YMRBCFZ6C62E,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5062448827386988
A41D5III07SB6,B00006L9LC,5,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75],0.48729289085764216
A2IPGCHPX1WYHH,B00006L9LC,5,[0.    0.    0.    3.125 0.    0.    0.    0.    0.    0.   ],0.49687668103765614
A3IVDKJ8B51LO0,B00006L9LC,5,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.49065146445155844
A258KAILGENIM3,B00006L9LC,4,[1.625 0.    0.    0.    0.    0.    0.    0.    1.    0.   ],0.5062465716444124
A2T146POE1RZTX,B00006L9LC,5,[0. 0. 5. 0. 5. 0. 5. 0. 0. 0.],0.5467463945453241
AXZPSRWKSDO27,B00006L9LC,5,[0.  0.  0.  0.  0.  0.  0.  1.5 0.  0. ],0.4968751368880914
ARI1N006KSXX,B00006L9LC,5,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.4999912794299416
A9SA7CY8HA291,B00006L9LC,5,[0.    0.    0.    0.    1.875 1.875 0.    0.    0.    0.   ],0.49375381619469405
A12I397MEWA1VB,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49688134982865145
A2YNPGFDPBKZ3L,B00006L9LC,5,[ 0.     0.     0.     0.     0.     0.     0.     0.    -1.125  0.   ],0.49687719554666665
A345PQ5PIJVC67,B00006L9LC,5,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.],0.49062668322809694
A1FFGS17PQWUI8,B00006L9LC,5,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.5
A1WGC9NCI09T3D,B00006L9LC,1,[ 0.     0.     0.    -4.375 -4.875 -4.5    0.     0.     0.     0.   ],0.4812555428962672
AKZZ0DTJDXLZI,B00006L9LC,5,[ 0.     0.     0.     0.    -3.625  0.     0.     0.     0.     0.   ],0.49999955012666253
AZCOSCQG73JZ1,B00006L9LC,5,[0.   0.   0.   0.   0.   0.25 0.   0.   0.   0.  ],0.5311908511809157
AM88FAF0V7U6D,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5246906709392323
A36FFM5OUBWGOL,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.],0.49375246287480773
A3GAQQZKTZIGEX,B00006L9LC,5,[0. 0. 0. 0. 0. 5. 0. 0. 0. 0.],0.5031256899544557
A313XPHJ3L9OPW,B00006L9LC,5,[ 0.    0.    0.    0.    0.    0.   -1.75  0.    0.    0.  ],0.5062485405703496
A1S7I4K5PNOUDD,B00006L9LC,5,[0.   0.   0.   0.   0.75 0.   0.   0.   0.   0.  ],0.5031295165948919
A2D9MTWHD2BFUG,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 4.],0.5031236385751777
ASPQVBZP025R8,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5342835714044589
AKZJ49U7BQU4U,B00006L9LC,5,[3.75  0.    3.5   3.875 0.    0.    0.    0.    3.75  0.   ],0.45634523805205696
A20Q8XM208DXT1,B00006L9LC,5,[-1.125  0.     0.     0.     0.     0.     0.     0.     0.     0.   ],0.44093148888761863
A2TRMX7KR6IIVA,B00006L9LC,5,[5. 5. 5. 5. 5. 5. 5. 5. 5. 5.],0.5031257930183417
A2TU781PWGS09X,B00006L9LC,2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5251413696540513
A2ITV3AU9TL0O9,B00006L9LC,5,[3.875 1.875 1.875 4.    4.    1.875 1.75  1.75  1.875 4.   ],0.49062876744636685
A3UXKTNN3U6E0D,B00006L9LC,5,[4. 2. 4. 4. 4. 4. 5. 4. 4. 4.],0.5279434892956545
AXIGAHX96N522,B00006L9LC,5,[0. 0. 5. 0. 0. 0. 0. 0. 0. 0.],0.5218514860483479
A15NM9DLEOB4XI,B00006L9LC,5,[0.   0.   0.   0.   0.   0.   0.   0.25 0.   0.  ],0.5156211062558445
A2DHECIMRTJUGE,B00006L9LC,5,[ 0.     0.     0.    -0.125  0.     0.     0.     0.     0.     0.   ],0.5342964563731303
A28MZ2SOOHMOZW,B00006L9LC,1,[ 0.  0. -5.  0.  0.  0.  0.  0.  0.  0.],0.5093812866471095
A1TWEWYOCWT9T,B00006L9LC,5,[0. 0. 0. 5. 0. 0. 0. 0. 5. 0.],0.5093586368265878
A28RTSY1TRCXLK,B00006L9LC,1,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.4812741173158737
A2TUCPCLHHLR6O,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5187200747601602
A2YDF506DAA5W4,B00006L9LC,1,[0.    0.    0.    0.    0.    0.    0.    0.    3.625 0.   ],0.4906488295942706
A1WL02Q81VWPX6,B00006L9LC,5,[1.125 1.5   1.5   1.5   1.5   1.5   1.5   1.5   1.5   1.5  ],0.5187108011628214
A1118RD3AJD5KH,B00006L9LC,5,[0.375 0.375 0.75  0.75  0.75  0.75  0.75  0.75  0.75  0.75 ],0.5156006863494055
AE6VLUKO55M7H,B00006L9LC,5,[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.75],0.47814363031452445
A15IKO3Q6RSA1V,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5185218530844948
A2X7VCBZQROXVM,B00006L9LC,5,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.546704039213451
AIX5L58NMGF9Z,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 5.],0.524980661760099
APV301O2BXWU2,B00006L9LC,5,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.49376330333963103
AROYPRQ35VSAT,B00006L9LC,5,[0.   0.   0.   0.   0.   0.   0.75 0.   0.   0.  ],0.4937533598015371
A1M54T56FE4B86,B00006L9LC,4,[0.    0.    0.    0.    0.    0.    0.    0.    0.875 0.   ],0.5031268732142372
A1X60YTH1F0Y9A,B00006L9LC,5,[ 0.   0.   0.   0.   0.   0.   0.   0.  -0.5  0. ],0.49999817401275154
A7COTFQZZ86N,B00006L9LC,5,[ 0.     0.     0.     0.     0.     0.     0.     0.    -2.125  0.   ],0.49374195573624396
A1AG4CEH4EYXIT,B00006L9LC,5,[0.    0.    0.    2.875 1.25  0.    0.    0.    0.    0.   ],0.4563644834292406
A1WGVH160JCIC,B00006L9LC,5,[0.    0.    0.    0.    3.125 0.    0.    0.    0.    0.   ],0.4999997001589564
A23ZC494ZWNEE0,B00006L9LC,5,[ 0.    0.    0.   -0.25  0.    0.    0.    0.    0.    0.  ],0.4905908011880373
A30EPPTPW7M9D0,B00006L9LC,5,[0. 0. 0. 5. 5. 0. 0. 0. 0. 0.],0.49999442008531153
A1C03381HL8SWG,B00006L9LC,5,[1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375],0.4968583561142508
A2R8NM5M7Z37SA,B00006L9LC,5,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.49687576395631067
A3E52KMZJI788W,B00006L9LC,4,[ 0.    0.    0.    0.    0.    0.    0.    0.   -4.75  0.  ],0.5
A2I0X28L5E42VU,B00006L9LC,5,[0. 0. 5. 0. 5. 0. 0. 0. 0. 0.],0.5093721078610718
A26FGQS4JIPDH5,B00006L9LC,5,[0.5   0.25  0.25  0.375 0.25  0.25  0.25  0.25  0.25  0.25 ],0.49065039631003443
A2JWINJJ8E1IIC,B00006L9LC,5,[4.125 0.    0.    0.    0.    0.    0.    0.    0.    0.   ],0.5249719095786145
A1SRZ1S3FJPU1D,B00006L9LC,5,[3.625 0.    0.    0.    0.    1.875 0.    0.    0.    0.   ],0.4656879608042684
A181EKCGC3RGHL,B00006L9LC,5,[0. 0. 0. 5. 0. 0. 0. 0. 5. 0.],0.49062725585064554
A1MBLC4ZSP4QEB,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5185218530844948
A1T7DRMZ9A9KEA,B00006L9LC,5,[0.875 0.    0.    0.125 0.    0.    0.    0.    0.    0.   ],0.5093746407531874
A1IGBEWKIVXYFL,B00006L9LC,5,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.4781287990119379
AQG3FO72CYLU3,B00006L9LC,5,[0.    0.    0.    1.625 0.    0.    0.    0.    0.    0.   ],0.512495025421937
ASUIA1YIKZUOO,B00006L9LC,5,[ 0.    0.    0.   -0.25  0.    0.    0.    0.   -0.25  0.  ],0.4937104230817304
A3IGHIOZ898AWG,B00006L9LC,5,[0. 0. 0. 0. 5. 0. 0. 0. 5. 0.],0.4968796762746393
A2MX559LDZAQ5Q,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.4906054462603742
A3RGQCA2GSFLX2,B00006L9LC,5,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.46880051021309677
A9MRAYG97FQML,B00006L9LC,5,[0.    0.    0.    0.    2.875 0.    0.    4.375 0.    0.   ],0.509364773131596
A392UWXM2CDJ6V,B00006L9LC,5,[0.625 2.625 2.25  3.75  3.75  3.75  3.125 2.875 2.875 3.5  ],0.4937469958244432
A1MZIY3MPR5LRS,B00006L9LC,5,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75],0.4875853427483962
A37QK0QF18JXDO,B00006L9LC,5,[0. 0. 0. 0. 5. 0. 0. 0. 5. 0.],0.4874840365850261
ACK0K1VME15R7,B00006L9LC,5,[-0.5   -1.125 -1.    -1.    -1.    -1.    -1.    -0.5   -1.    -0.5  ],0.5591705616121507
A327QPYID8TDAA,B00006L9LC,5,[0.   0.   0.   0.75 0.   0.   0.   0.   0.   0.  ],0.5498260941742268
A2S696CI415O20,B00006L9LC,5,[0.125 0.    0.125 0.125 0.125 0.125 0.    0.125 0.125 0.125],0.5124756472805968
A2N0CVZO3GPQ45,B00006L9LC,4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5773148978959176
A2UNM0QKAA0LUS,B00006L9LC,5,[0.    0.    3.625 0.    2.    0.    0.    0.    0.    0.   ],0.49375814155939707
A1RO0OV2CHJLUG,B00006L9LC,5,[0. 0. 0. 5. 5. 0. 0. 0. 5. 0.],0.47189567078131567
A2JRCTJU21AJ4X,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.],0.5062435977590639
A3LGZDAVZSFO0M,B00006L9LC,5,[0. 0. 0. 5. 5. 0. 0. 0. 0. 0.],0.48750520992973684
A1L0QECT7J93ZP,B00006L9LC,5,[0.    0.    0.    0.    0.    0.    0.    0.    1.875 0.   ],0.5280906749499045
ANUDL8U5MQSPX,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],0.5218210873710157
A24FALIPWP6850,B00006L9LC,5,[0. 0. 0. 0. 0. 5. 0. 0. 0. 0.],0.48438274238535234
A1VN560NNZQIR0,B00006L9LC,5,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0.],0.4688063736838546
A19BNMVUQDMFGK,B00006L9LC,5,[0. 0. 5. 0. 0. 0. 0. 0. 0. 5.],0.5156159660352052
AH95EJ2HK06Q2,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.],0.5124968506270855
A12B5Y225ADJWE,B00006L9LC,5,[0.   0.   0.   0.   0.   2.75 0.   0.   0.   0.  ],0.5281173779541211
A1SMX2GYS61UT,B00006L9LC,5,[3.   0.   0.   0.   4.25 0.   0.   0.   0.   0.  ],0.5343229984395753
AD6WIZKKXYQVL,B00006L9LC,5,[0.    0.    0.    0.625 0.    0.    0.    0.    0.    0.   ],0.5031255962408714
A3Q5NCX0Y43DG1,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5125046055578522
A3IOV1NJ4IM2HC,B00006L9LC,1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5
A13PKMKQ0177SH,B00006L9LC,5,[ 0.     0.     0.    -0.75   0.     0.     0.     0.    -1.375  0.   ],0.5062423273394009
A3IJDWW3VVLF3G,B00006L9LC,1,[-5.  0.  0.  0.  0. -5.  0.  0.  0.  0.],0.5744319073482945
A1BAZK7LSPBPEJ,B00006L9LC,2,[0. 0. 0. 0. 0. 0. 0. 0. 5. 0.],0.49687525722708287
A1V0TDDAKM4T63,B00006L9LC,4,[0. 0. 0. 0. 5. 0. 0. 5. 0. 5.],0.4843747306282216
A3E9APU6SYF2SD,B00006L9LC,5,[ 0.   -0.25  0.   -0.25  0.   -0.25  0.    0.   -0.25 -0.25],0.4594640944004457
A2ZZ75UB8VK31U,B00006L9LC,5,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.],0.5250007141950782
A3HIEBXDI9EQA6,B00006L9LC,5,[-0.25 -0.5  -0.25 -0.25 -0.25 -0.25 -0.25 -0.25 -0.25 -0.5 ],0.4844405539657858
