Key,Array
B00155Z6V2,"[2.04960902722495, 1.8632809338408636, 2.484374578454485, 1.2421872892272425, 2.484374578454485, 1.987499662763588, 1.055859195843156, 2.484374578454485, 2.484374578454485, 2.484374578454485]"
B001E96LUO,"[0.3765625873887902, -0.4285153808879498, 0.9394532809299925, 2.926953079889056, 2.9890624486065267, 3.113281186041468, 0.8152345434950512, 1.4984375993872292, 0.8152345434950512, 0.5667970686251682]"
B001ET7FZE,"[1.4208340120138914, 0.8061199373542159, 3.601823152786228, 2.611328052477108, 4.0384115753706755, 1.856641245738379, 1.1121098941791245, 3.414713828821465, 3.4182291786912833, 4.4749999979551225]"
B001LNODUS,"[2.492187500464221, 1.1214843752088994, 2.492187500464221, 2.492187500464221, 2.492187500464221, 1.5576171877901381, 2.492187500464221, 2.492187500464221, 2.492187500464221, 2.492187500464221]"
B001OHV1H4,"[29.855885232703464, 14.048853723737562, 56.13315618760931, 34.881886671408566, 40.16108656164989, 34.720923333339165, 31.228149247776656, 56.68882064669342, 55.64116450735477, 57.72307075344896]"
B002GP80EU,"[-0.498437386560671, 0.0, 0.062304673320083874, 1.2460934664016774, 0.6853514065209226, -0.18691401996025162, 0.6230467332008387, 0.5607420598807549, 0.5607420598807549, 1.8068355262824323]"
B004CALFE4,"[1.0, 0.1875, 2.5, 0.4375, 0.8125, 0.375, 0.3125, 2.5, 2.5, 2.5]"
B004KEJ65C,"[0.9937498283262508, 0.9316404640558601, 2.2359371137340642, 2.298046478004455, 2.298046478004455, 2.2359371137340642, 2.111718385193283, 2.2359371137340642, 2.484374570815627, 2.484374570815627]"
B008YQM4A6,"[1.186458286516807, 0.997916573033614, 1.6888021418539911, 2.3128906425561975, 2.2505208567415966, 1.4992187148876053, 1.3753906425561975, 2.001041713483193, 2.7494791432584034, 2.3752604283707983]"
B00AKP21KM,"[2.4843748239072463, 1.6769530061373912, 2.4843748239072463, 2.4843748239072463, 2.4843748239072463, 2.4843748239072463, 2.4843748239072463, 2.4843748239072463, 2.4843748239072463, 2.4843748239072463]"
B00B9V9ASM,"[0.6832028432130454, 0.0, 2.11171787902214, 0.6832028432130454, 1.4285150358090948, 1.4285150358090948, 1.4285150358090948, 2.11171787902214, 2.484373975320165, 2.11171787902214]"
B00CZH3K1C,"[0.31289000196293826, 0.5632020035332889, 1.3767160086369283, 2.503120015703506, 1.0012480062814024, 0.0, 1.251560007851753, 2.190230013740568, -0.6257800039258765, -0.18773400117776295]"
B00DY59MB6,"[2.4765651580813137, 1.3621108369447226, 2.4765651580813137, 2.4765651580813137, 2.4765651580813137, 2.290822771225215, 2.290822771225215, 2.4765651580813137, 2.4765651580813137, 2.4765651580813137]"
B00EYZY6LQ,"[0.4429671819879411, -0.0632810259982773, -1.1390584679689915, 0.0, -1.6453066759552097, -0.3796861559896638, -0.0632810259982773, -1.5187446239586553, -2.2148359099397052, -1.5820256499569325]"
B00HLXEXDO,"[0.9316406395153654, 0.6210937596769103, 0.8691406395153654, 0.6210937596769103, 0.9316406395153654, 0.6210937596769103, 0.24804687983845514, 0.8691406395153654, 0.5585937596769103, 0.5585937596769103]"
B00JF2GVWK,"[0.6832031183574964, 0.0, 1.3664062367149927, 0.6832031183574964, 0.6832031183574964, 0.6832031183574964, 1.3664062367149927, 1.3664062367149927, 1.3664062367149927, 1.3664062367149927]"
B00L1I1VMG,"[3.0457046894327253, 1.2445317553564403, 4.596487145004538, 2.360548251473263, 2.921876460230898, 5.593753051304628, 1.1804693670332866, 4.597268314633084, 4.536721238704448, 4.909377729818811]"
B00MTR49IG,"[0.0, 0.0, 0.3726561070977129, 0.3105467559147607, 0.0, 0.0, 0.3105467559147607, 0.6832028630124736, 0.7453122141954258, 0.3726561070977129]"
B00N2WQ2IW,"[0.3125, -0.0625, 1.1875, 0.1875, 0.5, 0.5625, 0.125, 1.3125, 0.875, 2.1875]"
B00NT0AR7E,"[0.1863282139176646, -0.31054702319610766, -0.24843761855688615, 0.6210940463922153, -0.12421880927844307, 0.43476583247455075, -0.06210940463922154, -1.1179692835059876, -0.1863282139176646, -0.9937504742275446]"
B00RZYW4RG,"[2.4863278630436456, 1.5566404756756353, 4.1031245531199065, 3.980859029978438, 3.7925777379490158, 3.3578121665468053, 3.171484077444271, 4.788280731324974, 4.2273432972860405, 4.28945264222244]"
B00UWB35UY,"[0.125, 0.0, 0.25, 0.0, 0.125, 0.125, 0.0, 0.0625, -0.0625, -0.0625]"
B00W259T7G,"[14.717318163794369, 7.112760812864224, 22.645834212517048, 17.16458388194146, 18.719857393370194, 11.730013493437392, 14.475326122341015, 22.45735765194831, 18.778451036235086, 20.33079500631364]"
B019809F9Y,"[3.354273387468452, 2.658574965821874, 4.782788676259495, 4.099585712055083, 4.161695072437302, 3.602710828997329, 3.4784921082328903, 4.9691167574061526, 4.782788676259495, 5.031226117788371]"
B019FWRG3C,"[2.3703118150720415, 1.1824222179049892, 2.6140631858564007, 2.3703118150720415, 2.492187500464221, 1.5576171877901381, 2.492187500464221, 2.492187500464221, 2.0656226015915924, 2.248436129679862]"
B019LAI4HU,"[0.6875, 0.0, 2.5, 0.6875, 1.8125, 1.375, 1.9375, 2.5, 2.5, 2.5]"
B01DLR9IDI,"[1.676953551803908, 0.0, 2.4843756323020862, 1.4906253793812516, 2.4843756323020862, 1.3664065977661473, 0.6832032988830736, 2.4843756323020862, 2.4843756323020862, 2.4843756323020862]"
B01E7UKR38,"[6.617178643094446, 3.0292943454427848, 7.313270026476555, 7.566394165888232, 6.933583817359041, 5.035152771771469, 6.99686485221196, 7.566394165888232, 7.503113131035313, 7.439832096182393]"
