reviewerID,itemID,overall,fine_feature,coarse_feature
AYY463Q7V3LTU,B00006L9LC,5.0,[ 0.    1.   -0.75  3.25  2.    0.    3.75  0.    1.75  0.  ],0.5090163091142097
ADW00ZRLWD3KG,B00006L9LC,5.0,[ 0.     0.375 -5.    -5.     0.     0.    -5.     0.    -5.     0.   ],0.5
A7ID5H7FWLJHC,B00006L9LC,1.0,[1.    5.    1.625 5.    2.    1.    5.    0.    4.375 1.75 ],0.507433342889562
AKQ9DH3HRPHW3,B00006L9LC,5.0,[ 1.375  5.     2.375  5.    -0.25   1.625  5.     0.     5.     2.   ],0.4969522580999705
A2G90R2ZU6KU5D,B00006L9LC,5.0,[ 0.    -0.875 -0.5   -4.375  0.     0.    -3.375  0.    -1.     0.   ],0.5183122396672832
A2ABCUIYJETG6Q,B00006L9LC,5.0,[3.75  5.    2.875 5.    1.125 5.    4.125 0.    5.    3.75 ],0.5123230531456826
A3IOV1NJ4IM2HC,B00006L9LC,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5
A1MZIY3MPR5LRS,B00006L9LC,5.0,[2.75  2.75  1.375 2.75  0.    2.75  1.375 0.    2.75  2.75 ],0.521492331986449
A12HTKLZWLEAF5,B00006L9LC,5.0,[0.   0.   0.   2.5  0.   0.   1.25 0.   5.   0.  ],0.5028942703298662
A14R11HV2H7AVW,B00006L9LC,5.0,[0.    2.    3.875 5.    5.    1.875 5.    0.    1.875 0.   ],0.4968930227614331
A39AEA8OFO8JT,B00006L9LC,1.0,[ 0.    -0.875 -0.875 -1.     0.    -1.    -1.125  0.    -0.375  0.   ],0.5
A28G6HAG3I755Y,B00006L9LC,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.4696569474449129
A28MZ2SOOHMOZW,B00006L9LC,1.0,[ 0.   -2.25 -2.5  -5.   -1.   -1.   -5.    0.   -1.   -0.25],0.5014757784484238
A2GBIFL43U1LKJ,B00006L9LC,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5435743229935908
A1YVFD3TLX6E22,B00006L9LC,1.0,[0.    3.25  4.125 5.    2.    0.    5.    0.    4.875 0.5  ],0.5184451300111891
A309W2EPFGXK7P,B00006L9LC,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5153588797898224
A37XI9VKWZWZKO,B00006L9LC,5.0,[2.75  2.75  1.375 2.75  0.    2.75  1.375 0.    2.75  2.75 ],0.5060537007066342
A1ZN7IP615TNQO,B00006L9LC,5.0,[ 0.    0.   -0.75 -0.75  0.   -0.75  2.    0.    0.    0.  ],0.48171072578365265
A1WGC9NCI09T3D,B00006L9LC,1.0,[ 0.    -0.625  0.5    1.5   -0.125 -0.375  4.5    0.     0.75   0.   ],0.5030622459669821
AT9SW0VOLAKQD,B00006L9LC,5.0,[1.375 1.375 0.    2.75  0.    1.375 1.375 0.    2.75  2.75 ],0.5
A27PPA3O7PX0OH,B00006L9LC,1.0,[0.    0.625 0.625 3.625 0.    0.25  2.375 0.    1.125 0.   ],0.4939807826726813
A2N4OUX2ORC859,B00006L9LC,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49691941397365375
A2D9MTWHD2BFUG,B00006L9LC,5.0,[1.375 2.75  1.375 2.75  0.    2.75  1.375 0.    1.375 1.375],0.5061857285576022
A3P7FOLR5SGXYN,B00006L9LC,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5218500322613939
A1WWZ1NKXLFYNG,B00006L9LC,2.0,[-0.75  -0.375 -0.125  1.5    0.    -0.5    2.125  0.     3.5   -0.375],0.49073634381460546
A36CT6022EC8KS,B00006L9LC,5.0,[ 0.    -0.5   -0.125 -0.25   0.     0.    -0.25   0.    -0.25   0.   ],0.5030976540115797
A1U4MBURSADCDU,B00006L9LC,5.0,[1.375 1.375 0.    2.75  0.    1.375 1.375 0.    2.75  2.75 ],0.5
ASJX5CT07ZCE3,B00006L9LC,5.0,[ 0.    -0.75   0.625  0.75   0.    -0.625  1.25   0.375 -1.     0.   ],0.5
A2RWJPXMBFGCF0,B00006L9LC,5.0,[0.    5.    0.25  3.375 0.    0.    3.5   0.    1.125 0.   ],0.5
A3IJDWW3VVLF3G,B00006L9LC,1.0,[ 0.    -1.5   -1.5   -5.    -1.625 -0.375 -5.     0.    -1.125  0.   ],0.47850747433875196
A2813CU4C11BIE,B00006L9LC,5.0,[0.    4.25  1.375 5.    2.    0.25  5.    0.    0.875 2.25 ],0.5
ARZQ7AEFUXNPN,B00006L9LC,5.0,[1.375 2.125 2.375 5.    0.    1.625 1.125 0.    3.25  1.625],0.515196370442416
A1VN560NNZQIR0,B00006L9LC,5.0,[ 0.     4.875  0.25   5.     1.875 -0.125  5.     0.     4.75   0.   ],0.490835883565784
A39IK7T2K2V2KA,B00006L9LC,5.0,[ 0.     0.    -0.125 -0.75   0.     0.    -3.125  0.    -0.25   0.   ],0.4968806446651812
A31MET9QVHSWD9,B00006L9LC,5.0,[1.375 1.375 0.    1.375 0.    2.75  1.375 0.    2.75  1.375],0.4938028277646451
A2YNPGFDPBKZ3L,B00006L9LC,5.0,[ 0.    -1.5   -4.25  -4.5    0.375 -3.25  -2.375  0.    -0.875  0.   ],0.4968786033879854
A3JJ3GK8Q39TDE,B00006L9LC,5.0,[1.375 1.375 1.375 2.75  1.375 2.75  1.375 0.    2.75  1.375],0.526859668734465
A29GCQQLNLUJGG,B00006L9LC,5.0,[0.  0.  0.  0.5 0.5 0.  1.  0.  0.5 0. ],0.5182190952173318
A1C3SRDH9HVEI2,B00006L9LC,4.0,[1.125 2.125 3.5   3.875 0.    2.25  2.625 0.    2.    1.125],0.4969324591396274
A1L0QECT7J93ZP,B00006L9LC,5.0,[0.375 0.375 0.75  1.875 0.    0.75  0.875 0.    0.5   0.375],0.5
A324UOF43Y43WY,B00006L9LC,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5062047366699116
A2N0CVZO3GPQ45,B00006L9LC,4.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5627773076431826
AEL1DK2OJ41ZZ,B00006L9LC,1.0,[ 0.     0.125  0.    -0.375  0.     0.    -1.5    0.     0.125  0.   ],0.5000953348664046
AIQ0ABOHK58F6,B00006L9LC,4.0,[0.  2.5 5.  5.  0.  0.  5.  0.  5.  0. ],0.5155090933669371
A2IGYO5UYS44RW,B00006L9LC,5.0,[1.875 5.    0.75  4.75  1.5   2.875 4.    0.    5.    2.375],0.496856371480399
